Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5ySIvhOx0P6bxhHAu3pDjT,"24","24","La Fève",2023-12-21,203081,43,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.437,0.456,9,-12.118,0,0.223,0.839,0.00000188,0.331,0.465,90.074,4
spotify:track:0A7VBXiDSz2CMtskO7iK3v,"NOSTALGIE INTERLUDE","24","La Fève",2023-12-21,141047,37,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.665,0.505,5,-9.932,1,0.351,0.111,0.00012,0.112,0.17,160.016,4
spotify:track:77UO6aKVkrwzD2rEDnl6im,"MA CHIENNE DE TRAPLIFE","24","La Fève",2023-12-21,247747,41,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.697,0.482,4,-10.812,0,0.228,0.378,0.00000118,0.267,0.583,131.891,4
spotify:track:0laKhPDyeK2LVLgy7JNH8d,"HOMESTUDIO","24","La Fève",2023-12-21,161687,41,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.758,0.547,8,-9.193,1,0.124,0.0516,0.0000531,0.336,0.334,150.049,4
spotify:track:7jqzUrQlx59stbR6fNebwW,"QUI ?","24","La Fève;Knucks",2023-12-21,192023,40,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave,drill uk,grime,grime uk,drill","WALONE",0.856,0.513,1,-8.363,1,0.0612,0.0387,0,0.139,0.203,114.003,4
spotify:track:5UkwGNjJx8ydBFj0vlCu5N,"SUITE","24","La Fève",2023-12-21,172372,42,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.636,0.53,0,-10.121,1,0.136,0.439,0,0.168,0.343,147.025,4
spotify:track:7GzrdM0tPqKZ564YeLM1Vc,"LOYAL","24","La Fève",2023-12-21,228192,48,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.661,0.449,1,-10.194,1,0.178,0.597,0.00000901,0.676,0.544,160.052,4
spotify:track:1dyyYwgfDLt7v0JzQ1JmJu,"500","24","La Fève;Tiakola",2023-12-21,169017,40,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave,pop urbaine,r&b français","WALONE",0.604,0.66,1,-10.455,1,0.0672,0.176,0.0000423,0.27,0.614,74.537,4
spotify:track:4eoTEQqjlA9bkGqVghOxWD,"NAVRÉ","24","La Fève",2023-12-21,128848,43,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.801,0.387,8,-11.087,1,0.22,0.091,0,0.375,0.266,145.963,4
spotify:track:72goBsAzE3usjmmrdq4Lk6,"OUVRE LA PORTE!","24","La Fève",2023-12-21,105201,40,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.802,0.497,8,-9.167,1,0.368,0.444,0,0.0634,0.147,139.978,4
spotify:track:1iUVsMz0TYlRAca6JKUOBv,"RIP DOLPH","24","La Fève;Zequin",2023-12-21,191955,39,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.662,0.543,6,-10.624,0,0.184,0.0258,0.00000331,0.153,0.279,125.831,4
spotify:track:7qrKyhcIji69UApciuGPqS,"DJ","24","La Fève",2023-12-21,222549,39,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.561,0.728,1,-7.356,0,0.266,0.158,0.000489,0.528,0.677,175.946,4
spotify:track:182GXrpAdB1XV1mJlSSITn,"OUTRO","24","La Fève",2023-12-21,281811,40,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.625,0.636,0,-7.929,1,0.0437,0.0162,0.000973,0.136,0.476,149.942,4
spotify:track:1WkORdd83krEMjMLPaWQNF,"SHAWTY - BONUS","24","La Fève",2023-12-21,172602,38,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.608,0.607,8,-9.748,1,0.346,0.118,0,0.313,0.295,194.218,4
spotify:track:3zZGKQX2kmBWUV7eWx7oYg,"SAMESHIT - BONUS","24","La Fève",2023-12-21,197976,42,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-23T19:59:56Z,"rap français,new wave","WALONE",0.814,0.621,11,-6.497,0,0.466,0.0513,0,0.0736,0.601,117.378,4
spotify:track:0J8Ff1p7vpxBMLnZuAwAUb,"Périph","Périph","PLK",2023-12-14,168849,47,false,g4olm5cjfcdi3sp15n61v34j0,2023-12-25T23:44:09Z,"rap français,pop urbaine","Panenka Music",0.854,0.674,1,-6.23,1,0.184,0.0517,0.0000853,0.509,0.848,99.022,4
spotify:track:6WzRpISELf3YglGAh7TXcG,"Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","Popular (Music from the HBO Original Series)","The Weeknd;Playboi Carti;Madonna",2023-06-02,215466,82,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-30T13:53:07Z,"rage rap","XO / Republic Records",0.765,0.608,7,-6.18,1,0.0918,0.175,0,0.0672,0.126,114.962,4
spotify:track:09fkxGxE7BmfIav5LO3lgL,"Interlune","Fissure de vie","So La Lune",2022-05-27,188906,43,true,g4olm5cjfcdi3sp15n61v34j0,2023-12-31T16:06:27Z,"rap français","Play Two",0.872,0.622,9,-8.269,0,0.148,0.114,0.0000125,0.142,0.406,119.928,4
spotify:track:3bjuBnCCFQ2MqJm67KOe9n,"BELLE CHANSON","BELLE CHANSON","HOUDI",2023-12-21,176000,41,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-09T11:24:13Z,"rap français","La Rêverie",0.721,0.493,1,-12.545,1,0.531,0.0429,0,0.13,0.342,124.095,4
spotify:track:65YFvvsPT2TmJZhjorGKns,"Nouveau Blues","La nuit sera calme","B.B. Jacques",2021-09-17,158711,26,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-18T14:43:07Z,"rap français","NBOW",0.588,0.494,0,-7.756,1,0.108,0.337,0,0.12,0.362,125.229,4
spotify:track:6GKwT9TMmiFyQfLzCqZUQe,"Efferalgan","Efferalgan","Bekar",2022-11-17,157177,31,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-18T14:43:20Z,"rap français","Panenka Music",0.788,0.63,6,-6.712,0,0.245,0.178,0,0.187,0.223,91.028,4
spotify:track:4fNblode72TtpLLxQvZLGG,"YASSER","RIYAD SADIO","Freeze corleone;ASHE 22",2022-03-04,172087,34,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-18T14:43:30Z,"rap français,drill,drill uk","Mangemort Squad Records",0.847,0.399,0,-13.304,1,0.168,0.738,0,0.112,0.53,139.995,4
spotify:track:7u8tSvkAFQWBmhPraE8gwZ,"Reset","Azur Side","La Loge Noire",2020-06-16,236785,0,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-18T14:43:37Z,"","La Loge Noire",0.745,0.595,1,-7.81,0,0.253,0.576,0,0.138,0.528,135.03,4
spotify:track:3ZAYslCrnetlkGQkWZsAkZ,"¥2S °1 : Rocky","¥2S °1 : Rocky","Luv Resval",2021-10-07,117360,31,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-18T14:43:48Z,"rap français","AWA",0.876,0.702,8,-8.136,1,0.363,0.0725,0,0.112,0.341,120.137,4
spotify:track:1EbSMgkmhbsvU2GqzLEPU7,"DES LITRES ET DES VOLTS","OG SAN II","Deen Burbigo",2023-07-07,130160,32,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-19T07:30:36Z,"rap français","Saboteur Records",0.758,0.738,1,-5.776,1,0.205,0.219,0,0.28,0.522,142.076,4
spotify:track:4YKqj8VsrWVjvuwuellcY7,"Bizarre","Rien à branler","Lorenzo;Vald",2018-02-23,230746,49,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-19T10:02:23Z,"rap français","MFC",0.574,0.585,4,-9.551,0,0.256,0.0845,0.00000122,0.0726,0.519,122.053,4
spotify:track:03Wv9gvnH45UU6ssSFai0x,"GARE DU NORD","GARE DU NORD","Yvnnis",2023-11-16,191637,37,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-19T10:25:22Z,"rap français,new wave","Filigrane & Plus 262",0.612,0.597,11,-8.565,0,0.193,0.801,0.0000077,0.115,0.535,77.602,4
spotify:track:5nODbxjT7KZt9cUX0xJwQs,"Tout recommencer (feat. Tessa B)","Mental","PLK;Tessa B. ",2019-09-13,227680,64,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-19T19:40:58Z,"rap français,pop urbaine,pop française","Panenka Music",0.636,0.676,0,-8.891,0,0.698,0.619,0,0.108,0.426,82.09,4
spotify:track:5wVV3ffd5nYYI3Wv3xcu7i,"Ctrl","Ctrl","Jewel Usain",2020-06-19,171939,42,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-23T20:02:35Z,"rap français","DS PROD",0.721,0.697,0,-8.688,0,0.225,0.0968,0,0.0803,0.792,123.142,4
spotify:track:6k26nyIM60y90BuZ7XR9F8,"Te Quiero","Cheese","Stromae",2010-01-01,204000,55,false,g4olm5cjfcdi3sp15n61v34j0,2024-01-29T21:12:42Z,"pop française","Universal Music Distributed Labels",0.661,0.821,8,-8.008,1,0.11,0.0208,0.000134,0.384,0.551,149.996,4
spotify:track:1pRvlcrVxqdDAyYT1Ym3Wq,"carmen","racine carrée","Stromae",2013-01-01,189026,58,false,g4olm5cjfcdi3sp15n61v34j0,2024-01-29T21:13:43Z,"pop française","Universal Music Distributed Labels",0.74,0.458,3,-10.455,0,0.0561,0.257,0.000638,0.856,0.274,110.004,4
spotify:track:5WoM2i48QDkHOLfKqrbeZL,"Défiler - Bande originale de la capsule No. 5 Mosaert","Défiler (Bande originale de la capsule No. 5 Mosaert)","Stromae",2018-04-27,530842,44,false,g4olm5cjfcdi3sp15n61v34j0,2024-01-29T21:14:02Z,"pop française","Mosaert",0.585,0.775,0,-9.123,1,0.392,0.12,0,0.144,0.234,111.457,4
spotify:track:5yS7vQ1VuDEfNwDGRztrrY,"Bienvenue Chez Moi","Cheese","Stromae",2010-01-01,175680,44,false,g4olm5cjfcdi3sp15n61v34j0,2024-01-29T21:14:14Z,"pop française","Universal Music Distributed Labels",0.63,0.53,7,-11.206,0,0.045,0.719,0,0.103,0.317,139.99,4
spotify:track:01xGEkhsKq9YNyF046AlK3,"SISINA","SPLEEN E(S)T IDEAL","Morphée",2024-01-26,182660,24,true,g4olm5cjfcdi3sp15n61v34j0,2024-01-30T14:14:44Z,"rap français","morphee",0.557,0.803,1,-3.599,0,0.213,0.0124,0.00000161,0.737,0.657,92.134,4
spotify:track:0l0CvurVUrr2w3Jj1hOVFc,"NO","Thank You (Deluxe Version)","Meghan Trainor",2017-05-12,213506,78,false,g4olm5cjfcdi3sp15n61v34j0,2024-01-31T20:38:20Z,"","Epic",0.762,0.9,0,-3.257,0,0.127,0.221,0,0.0837,0.674,105.01,4
spotify:track:2HQALWSN6IF4BYrSADMJ0w,"UNTOUCHABLE","BORN TO BE","ITZY",2024-01-08,194093,60,false,g4olm5cjfcdi3sp15n61v34j0,2024-01-31T20:38:48Z,"k-pop","Republic Records - ITZY",0.844,0.524,7,-7.278,1,0.363,0.431,0.0000205,0.106,0.23,130.004,4
spotify:track:0Dtcq6GrTJ62IEXk3WztEq,"Entrax","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,181672,33,true,g4olm5cjfcdi3sp15n61v34j0,2024-02-05T06:52:29Z,"rap français","Saturn Citizen",0.577,0.626,5,-10.413,1,0.124,0.55,0.0000012,0.116,0.239,94.37,4
spotify:track:72Z2Q9E4RkDRS0ZvL78xU7,"SIEGFRIED","One Man Army","FEMTOGO;neophron",2022-10-14,123500,45,true,g4olm5cjfcdi3sp15n61v34j0,2024-02-07T10:04:53Z,"rap français,new wave,hyperpop","Scarpackage",0.695,0.652,7,-7.295,1,0.278,0.0615,0,0.404,0.382,83.111,4
spotify:track:4NirTTG5nttuAMJqWotiYn,"Crypto Cash","Crypto Cash","Dany Dan;Kyo Itachi;Freeze corleone",2024-02-09,145400,22,false,g4olm5cjfcdi3sp15n61v34j0,2024-02-09T11:27:52Z,"rap français,jazz rap,drill","DEMAIN",0.651,0.505,0,-7.805,0,0.0479,0.228,0,0.129,0.172,136.968,4
spotify:track:4vCIgfkvwQNcInoewVa1uF,"SOLO (feat. La Fève)","X","Tiakola;La Fève",2024-03-03,200782,47,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-05T10:40:51Z,"rap français,pop urbaine,r&b français,new wave","M3lo World / Atlantic Records",0.845,0.444,10,-8.599,0,0.377,0.513,0,0.0926,0.218,94.706,4
spotify:track:4OTBDwqL4PufKAlS83eXgP,"Rotation (feat. Alpha Wann)","Rotation (feat. Alpha Wann)","Lesram;Alpha Wann",2022-03-31,186880,34,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-06T06:49:10Z,"rap français","Label Blue Sky",0.495,0.509,8,-9.099,1,0.272,0.046,0,0.341,0.157,130.126,4
spotify:track:1VV7l2Moz66a3Opp5O1sIr,"F.F.O (False Flag Operation)","F.F.O","CFR",2015-09-11,343588,17,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.585,0.572,9,-8.903,0,0.117,0.115,0.0000134,0.11,0.172,117.86,4
spotify:track:1uaIEvm1pFbPpk2r0amXJ8,"14eme Marche","F.F.O","CFR",2015-09-11,272822,13,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.651,0.458,4,-10.003,1,0.063,0.0105,0,0.125,0.0396,123.023,4
spotify:track:3ApmAuaaTphhykWQJdYCVo,"11/09","F.F.O","CFR",2015-09-11,323892,13,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.507,0.308,9,-13.836,0,0.131,0.0159,0,0.107,0.126,116.086,4
spotify:track:6qmvuVeYFjKBIByeI5rk2O,"Marathon Kush","F.F.O","CFR",2015-09-11,346566,12,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.781,0.419,4,-9.908,1,0.194,0.147,0.00000178,0.0623,0.567,125.137,4
spotify:track:5mQsKNbqdZxWJQzhBMTOfY,"Illimité","F.F.O","CFR",2015-09-11,218462,8,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.395,0.413,7,-12.916,1,0.246,0.0434,0,0.134,0.176,91.955,4
spotify:track:2EgLmkPQU8eHfPxRP3hNNt,"Masia","F.F.O","CFR",2015-09-11,296829,11,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.65,0.305,0,-13.57,0,0.391,0.0162,0,0.179,0.176,125.208,4
spotify:track:5v6jmtaCVA5Xn7deWKpchO,"Money Boy","F.F.O","CFR",2015-09-11,285701,15,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.563,0.336,2,-11.644,1,0.216,0.061,0,0.101,0.0381,61.585,4
spotify:track:5cMpquIPbCsWSXmDHYtKcn,"667 Gouvernement","F.F.O","CFR",2015-09-11,237113,23,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.438,0.555,2,-9.291,1,0.198,0.0986,0,0.137,0.133,126.631,4
spotify:track:5YRrLt8cjA9jHw9t2Yr9Bi,"M.A.O","F.F.O","CFR",2015-09-11,240065,13,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.575,0.498,10,-12.015,0,0.451,0.0626,0,0.0895,0.248,137.059,4
spotify:track:0cqVjafg849QpLWc1Q8DcN,"Abou Faraj","F.F.O","CFR",2015-09-11,326321,18,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.652,0.512,9,-9.335,1,0.353,0.0672,0.0135,0.199,0.104,124.065,4
spotify:track:1AUtlJ8incE5vDLbt4U932,"CFR","F.F.O","CFR",2015-09-11,352496,12,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:16:27Z,"rap français","M.M.S Records",0.78,0.637,1,-7.403,1,0.0888,0.167,0,0.1,0.0947,133.989,3
spotify:track:1VKMKD8wUSJMljezV7NjsO,"PENNY","PENNY","reezy;Hamza",2024-03-08,208190,54,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:18:50Z,"hip-hop allemand,rap français,pop urbaine,r&b français","Four Music/Teenager Forever Ent.",0.765,0.652,8,-7.505,1,0.347,0.373,0.0000113,0.158,0.512,141.92,4
spotify:track:5duCwt42fhDsK8YEZmBqsb,"KN-24","KN-24","Elh Kmer;Osirus Jack",2024-02-29,163280,15,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:20:04Z,"rap français,pop urbaine,drill","Play Two",0.754,0.437,0,-10.341,0,0.347,0.473,0.0000905,0.1,0.137,134.027,4
spotify:track:2vS4kuvBo7f8xmlXhzOFCk,"LE MONDE EST PETIT ET DIEU EST GRAND","BON COURAGE","Kalash Criminel",2024-02-23,210895,39,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.785,0.405,10,-8.722,0,0.121,0.148,0.0015,0.111,0.0701,82.472,4
spotify:track:1xmaZtkhKne16e1KXaCSN1,"AMI(E) NOIR(E)","BON COURAGE","Kalash Criminel",2024-02-23,137280,35,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.824,0.645,1,-9.313,1,0.0995,0.285,0.00169,0.188,0.107,94.484,3
spotify:track:1Zb6CnZ5k3EYOZwP7iGUT1,"T'ES PAS D'LA FAMILLE","BON COURAGE","Kalash Criminel",2024-02-23,201904,32,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.485,0.501,3,-11.229,1,0.107,0.569,0.426,0.165,0.265,137.549,4
spotify:track:6eBTRVzfszFrXsylIOZqZ9,"YES YES YES","BON COURAGE","Kalash Criminel",2024-02-23,117748,26,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.851,0.66,0,-9.723,1,0.236,0.116,0.0000193,0.107,0.657,140.006,4
spotify:track:0XZSX2sk2SkyRrGZ3h3vKH,"ENCORE LES PROBLÈMES","BON COURAGE","Kalash Criminel;Freeze corleone",2024-02-23,184404,47,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français,drill","Sale Sonorité Records",0.941,0.672,3,-8.761,0,0.262,0.542,0,0.112,0.466,97.532,3
spotify:track:0HcPnOS0xbc5HhYG5Vdv7x,"COUP D'ÉTAT","BON COURAGE","Kalash Criminel",2024-02-23,154759,34,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.893,0.62,1,-10.299,0,0.279,0.176,0,0.0761,0.827,90.011,4
spotify:track:6kVsARM2oNOdLamvd1xIRB,"LE RECRUTEMENT DE BEN LADEN","BON COURAGE","Kalash Criminel",2024-02-23,152880,32,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.784,0.512,1,-7.043,1,0.254,0.262,0,0.118,0.458,165.147,4
spotify:track:4ISEuhMWRddLfWeY7BHFpz,"NGANNOU SANS BOBBY","BON COURAGE","Kalash Criminel",2024-02-23,98081,27,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.847,0.475,1,-7.407,1,0.37,0.204,0.0000294,0.106,0.508,153.037,4
spotify:track:7KhfCt3cLswK9lt3qX1xMU,"VIENS QUE J'TE FRAPPE","BON COURAGE","Kalash Criminel",2024-02-23,165895,29,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.942,0.446,4,-11.255,0,0.101,0.714,0.00233,0.103,0.366,120.006,4
spotify:track:1TAaOY8g0LzkiGveqRG0Bh,"FALLAIT M'LE DIRE AVANT","BON COURAGE","Kalash Criminel",2024-02-23,204000,30,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.75,0.492,1,-11.057,1,0.0424,0.543,0.0861,0.126,0.59,140.023,4
spotify:track:4uNpv2T1cNLvdzHjftsTZD,"KISS & FLY","BON COURAGE","Kalash Criminel",2024-02-23,155341,31,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.907,0.562,2,-9.985,1,0.231,0.327,0.0000699,0.203,0.345,104.963,3
spotify:track:4rZXBdpb5gNsOOjmHTbLPl,"LE FLOW DE MOBUTU SUR UNE PROD TRAP","BON COURAGE","Kalash Criminel",2024-02-23,195975,26,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.527,0.469,8,-9.684,1,0.23,0.169,0.00000193,0.673,0.218,119.497,3
spotify:track:1RBbulGkrpTYB7EMMaRirv,"AVERTISSEMENT DE BAVARDAGE","BON COURAGE","Kalash Criminel;La Fève",2024-02-23,174448,36,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français,new wave","Sale Sonorité Records",0.813,0.44,7,-8.791,0,0.14,0.185,0,0.104,0.186,130.016,4
spotify:track:6TSOOX2ntMw553rDLq6Yvi,"TRAFFIC","BON COURAGE","Kalash Criminel",2024-02-23,192000,27,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.703,0.467,4,-8.703,0,0.158,0.612,0,0.207,0.365,148.073,4
spotify:track:0nvMAmkbD4bBaHZX6MKPLc,"YEMEN, pt. I","BON COURAGE","Kalash Criminel;Josman",2024-02-23,129000,32,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.634,0.595,1,-8.683,1,0.417,0.2,0,0.705,0.344,91.148,3
spotify:track:05wlcr42XAGfp9OjLfxn54,"SAUVAGERIE RADIO","BON COURAGE","Kalash Criminel",2024-02-23,259285,29,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.738,0.521,7,-9.105,0,0.347,0.757,0.0000769,0.0871,0.493,90.977,4
spotify:track:371MUzNupqroYXWuTVmWco,"COEUR BLANC COMME JUL","BON COURAGE","Kalash Criminel",2024-02-23,223870,28,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:27Z,"rap français","Sale Sonorité Records",0.6,0.499,5,-7.57,0,0.0364,0.673,0,0.269,0.578,160.073,4
spotify:track:0H8sSKJrB1xlmp5i0YgGrs,"Mouchkila","SOLSAD","Zamdane",2024-02-28,226413,37,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.706,0.618,4,-6.832,0,0.0828,0.634,0.0000764,0.0907,0.349,137.988,4
spotify:track:1HaOYE4mMGG49HOf98uLTD,"À ma guise","SOLSAD","Zamdane",2024-02-28,161773,41,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.619,0.323,3,-7.642,0,0.0379,0.464,0.0000415,0.206,0.369,130.008,5
spotify:track:2lk8jLE8cF7NSL50pOXoTF,"Le grand cirque","SOLSAD","Zamdane;Pomme",2024-02-28,241760,43,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français,pop française","Affamés Records / Bendo Music / Capitol",0.746,0.498,9,-9.168,0,0.0632,0.796,0,0.0946,0.777,131.975,4
spotify:track:33GQLlkZsYNw569Pr0ZAXw,"Million","SOLSAD","Zamdane",2024-02-28,211493,49,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.687,0.696,1,-6.757,0,0.0649,0.261,0,0.105,0.446,112.933,4
spotify:track:5lV989DHPY9NO7ygRAAG2r,"Printemps","SOLSAD","Zamdane",2024-02-28,193373,42,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.789,0.556,3,-8.382,0,0.147,0.394,0.00000147,0.0972,0.461,130.026,4
spotify:track:4XcEqNoiGsC7eTEagZ9iwA,"Alouette","SOLSAD","Zamdane;Josman",2024-02-28,222973,48,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.671,0.556,4,-8.817,0,0.0474,0.354,0,0.159,0.187,129.949,4
spotify:track:0CxkghH2XufHbbuNk5y7SX,"Boboalam","SOLSAD","Zamdane;So La Lune",2024-02-28,169746,42,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.739,0.338,11,-8.006,0,0.0436,0.667,0,0.126,0.32,136.078,4
spotify:track:5fP524HRhEk14cI1xQFCZ4,"Un peu de moi","SOLSAD","Zamdane",2024-02-28,199226,39,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.708,0.582,3,-7.018,0,0.0691,0.225,0,0.177,0.297,139.985,4
spotify:track:3EXxu59VTeuaKBGsLQFwBf,"Youm wara youm","SOLSAD","Zamdane;Kekra",2024-02-28,220173,41,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français,pop urbaine","Affamés Records / Bendo Music / Capitol",0.686,0.583,3,-7.133,0,0.0706,0.684,0,0.124,0.571,144.006,4
spotify:track:1UxeNGpZBqu4DuywYLk8n2,"Infini","SOLSAD","Zamdane",2024-02-28,162573,38,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.402,0.534,4,-8.347,1,0.0501,0.751,0,0.158,0.09,130.881,4
spotify:track:6PY11Qu4WQhGyYioJe3eoJ,"Stylo magique","SOLSAD","Zamdane",2024-02-28,198893,37,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français","Affamés Records / Bendo Music / Capitol",0.817,0.673,8,-5.982,0,0.0903,0.554,0,0.183,0.499,119.968,4
spotify:track:0yvtWcKzMjrMfwBwQYXAi1,"Loin d'ici","SOLSAD","Zamdane;Niska",2024-02-28,203720,43,true,g4olm5cjfcdi3sp15n61v34j0,2024-03-12T20:21:42Z,"rap français,pop urbaine,r&b français","Affamés Records / Bendo Music / Capitol",0.503,0.292,2,-11.445,0,0.0601,0.9,0,0.103,0.287,134.233,4
